exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398394567Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398404371Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398414116Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398423715Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398451458Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398461439Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398471151Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398480740Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398490323Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398499903Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398509575Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398519122Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398529084Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398539209Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398548900Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398558539Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398568157Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398577782Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398587344Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398596947Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398606632Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398616215Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398625850Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398635428Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398645044Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398654623Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398664248Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398673845Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398683430Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398693027Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398702658Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398712225Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398721778Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398731366Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398740980Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398750516Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398760123Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398769693Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398783740Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398793356Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398810367Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398820077Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398829790Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398839403Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398849296Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398859410Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398869061Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398878666Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398888265Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398897892Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398907515Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398917159Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398926836Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398936432Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398946039Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398955681Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398965311Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398974936Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398984541Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.398994130Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399003718Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399013297Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399022941Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399032542Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399042113Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399051834Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399061408Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399071010Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399080677Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399090374Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399099992Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399109610Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399119229Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399128912Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399138551Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399148187Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399166668Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399177484Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399187270Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399196892Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399206556Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399216183Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399225760Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399235376Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399245021Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399254656Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399264213Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399273770Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399283326Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399292908Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399302481Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399312031Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399321669Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399331230Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399340835Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399350475Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399360162Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399369762Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399379359Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399388897Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399398469Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399408086Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399417646Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399427216Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399436768Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399446336Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399455901Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399466612Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399476420Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399486633Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399496283Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399505935Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399522092Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399531810Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399541438Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399550980Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399560575Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399570147Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399579703Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399589295Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399598882Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399608471Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399618054Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399627680Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399637282Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399646841Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399656450Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399666051Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399675614Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399685159Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399694779Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399704351Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399714010Z
exchange: 2024-04-08T00:49:21.247Z, received: 2024-04-08T00:49:21.398026572Z, now: 2024-04-08T00:49:21.399723635Z
exchange: 2024-04-08T00:49:21.251Z, received: 2024-04-08T00:49:21.398131722Z, now: 2024-04-08T00:49:21.399733196Z
exchange: 2024-04-08T00:49:21.253Z, received: 2024-04-08T00:49:21.398136264Z, now: 2024-04-08T00:49:21.399742768Z
exchange: 2024-04-08T00:49:21.812Z, received: 2024-04-08T00:49:21.915185781Z, now: 2024-04-08T00:49:21.915283485Z
exchange: 2024-04-08T00:49:21.812Z, received: 2024-04-08T00:49:21.915185781Z, now: 2024-04-08T00:49:21.915323929Z
exchange: 2024-04-08T00:49:23.014Z, received: 2024-04-08T00:49:23.116916491Z, now: 2024-04-08T00:49:23.117015098Z
exchange: 2024-04-08T00:49:23.546Z, received: 2024-04-08T00:49:23.649516502Z, now: 2024-04-08T00:49:23.649614324Z
exchange: 2024-04-08T00:49:23.546Z, received: 2024-04-08T00:49:23.649516502Z, now: 2024-04-08T00:49:23.649654065Z
exchange: 2024-04-08T00:49:23.563Z, received: 2024-04-08T00:49:23.670246199Z, now: 2024-04-08T00:49:23.670344789Z
exchange: 2024-04-08T00:49:23.563Z, received: 2024-04-08T00:49:23.670246199Z, now: 2024-04-08T00:49:23.670386599Z
exchange: 2024-04-08T00:49:23.563Z, received: 2024-04-08T00:49:23.670246199Z, now: 2024-04-08T00:49:23.670397533Z
exchange: 2024-04-08T00:49:23.563Z, received: 2024-04-08T00:49:23.670246199Z, now: 2024-04-08T00:49:23.670407298Z
exchange: 2024-04-08T00:49:23.574Z, received: 2024-04-08T00:49:23.680055764Z, now: 2024-04-08T00:49:23.680145092Z
exchange: 2024-04-08T00:49:23.574Z, received: 2024-04-08T00:49:23.680055764Z, now: 2024-04-08T00:49:23.680191681Z
exchange: 2024-04-08T00:49:23.574Z, received: 2024-04-08T00:49:23.680055764Z, now: 2024-04-08T00:49:23.680202373Z
exchange: 2024-04-08T00:49:23.574Z, received: 2024-04-08T00:49:23.680055764Z, now: 2024-04-08T00:49:23.680233977Z
exchange: 2024-04-08T00:49:23.574Z, received: 2024-04-08T00:49:23.680055764Z, now: 2024-04-08T00:49:23.680245506Z
exchange: 2024-04-08T00:49:23.574Z, received: 2024-04-08T00:49:23.680055764Z, now: 2024-04-08T00:49:23.680255205Z
exchange: 2024-04-08T00:49:23.792Z, received: 2024-04-08T00:49:23.896207406Z, now: 2024-04-08T00:49:23.896257081Z
exchange: 2024-04-08T00:49:33.873Z, received: 2024-04-08T00:49:34.246725912Z, now: 2024-04-08T00:49:34.246835043Z
exchange: 2024-04-08T00:49:33.873Z, received: 2024-04-08T00:49:34.246725912Z, now: 2024-04-08T00:49:34.246899350Z
exchange: 2024-04-08T00:49:33.873Z, received: 2024-04-08T00:49:34.246725912Z, now: 2024-04-08T00:49:34.246913255Z
exchange: 2024-04-08T00:49:33.873Z, received: 2024-04-08T00:49:34.246725912Z, now: 2024-04-08T00:49:34.246925574Z
exchange: 2024-04-08T00:49:33.873Z, received: 2024-04-08T00:49:34.246725912Z, now: 2024-04-08T00:49:34.246937958Z
exchange: 2024-04-08T00:49:34.302Z, received: 2024-04-08T00:49:34.443329685Z, now: 2024-04-08T00:49:34.443431667Z
exchange: 2024-04-08T00:49:36.122Z, received: 2024-04-08T00:49:36.252791476Z, now: 2024-04-08T00:49:36.252906398Z
exchange: 2024-04-08T00:49:36.122Z, received: 2024-04-08T00:49:36.252791476Z, now: 2024-04-08T00:49:36.252956319Z
exchange: 2024-04-08T00:49:36.122Z, received: 2024-04-08T00:49:36.252791476Z, now: 2024-04-08T00:49:36.252969982Z
exchange: 2024-04-08T00:49:36.309Z, received: 2024-04-08T00:49:36.460442156Z, now: 2024-04-08T00:49:36.460542005Z
